run_id,timestamp,step_name,stage,duration,status,error_type,error_message,log_text,failure_type,line_number,file_path,matched_line,exit_code,python_version
dependency-test	Check App Syntax	2026-08-27T10:52:54.7144182Z env:
dependency-test	Check App Syntax	2026-08-27T10:52:54.7144464Z   pythonLocation: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:52:54.7144907Z   PKG_CONFIG_PATH: /opt/hostedtoolcache/Python/3.11.16/x64/lib/pkgconfig
dependency-test	Check App Syntax	2026-08-27T10:52:54.7145341Z   Python_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:52:54.7145736Z   Python2_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:52:54.7146122Z   Python3_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:52:54.7146545Z   LD_LIBRARY_PATH: /opt/hostedtoolcache/Python/3.11.16/x64/lib
dependency-test	Check App Syntax	2026-08-27T10:52:54.7146887Z ##[endgroup]
dependency-test	Check App Syntax	2026-08-27T10:52:54.7320757Z Traceback (most recent call last):
dependency-test	Check App Syntax	2026-08-27T10:52:54.7325519Z   File ""<string>"", line 1, in <module>
dependency-test	Check App Syntax	2026-08-27T10:52:54.7326168Z   File ""/home/runner/work/dependency-error-repo/dependency-error-repo/app.py"", line 4
dependency-test	Check App Syntax	2026-08-27T10:52:54.7326691Z     values = [1, 2, 3
dependency-test	Check App Syntax	2026-08-27T10:52:54.7326924Z              ^
dependency-test	Check App Syntax	2026-08-27T10:52:54.7327158Z SyntaxError: '[' was never closed
dependency-test	Check App Syntax	2026-08-27T10:52:54.7356740Z ##[error]Process completed with exit code 1.
dependency-test	Post Checkout Repository	﻿2026-08-27T10:52:54.7506845Z Node 20 is being deprecated. This workflow is running with Node 24 by default. If you need to temporarily use Node 20, you can set the ACTIONS_ALLOW_USE_UNSECURE_NODE_VERSION=true environment variable. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.7508069Z Post job cleanup.
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8331430Z [command]/usr/bin/git version
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8373384Z git version 2.55.0
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8407664Z Temporarily overriding HOME='/home/runner/work/_temp/09c8d353-cde6-440c-9364-904b1e878ff6' before making global git config changes
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8409049Z Adding repository directory to the temporary git global config as a safe directory
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8413343Z [command]/usr/bin/git config --global --add safe.directory /home/runner/work/dependency-error-repo/dependency-error-repo
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8453395Z [command]/usr/bin/git config --local --name-only --get-regexp core\.sshCommand
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8489472Z [command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'core\.sshCommand' && git config --local --unset-all 'core.sshCommand' || :""
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8762253Z [command]/usr/bin/git config --local --name-only --get-regexp http\.https\:\/\/github\.com\/\.extraheader
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8792256Z http.https://github.com/.extraheader
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8804037Z [command]/usr/bin/git config --local --unset-all http.https://github.com/.extraheader
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.8840294Z [command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'http\.https\:\/\/github\.com\/\.extraheader' && git config --local --unset-all 'http.https://github.com/.extraheader' || :""
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.9137295Z [command]/usr/bin/git config --local --name-only --get-regexp ^includeIf\.gitdir:
dependency-test	Post Checkout Repository	2026-08-27T10:52:54.9190889Z [command]/usr/bin/git submodule foreach --recursive git config --local --show-origin --name-only --get-regexp remote.origin.url
dependency-test	Complete job	﻿2026-08-27T10:52:54.9589029Z Cleaning up orphan processes
dependency-test	Complete job	2026-08-27T10:52:54.9901857Z ##[warning]Node.js 20 is deprecated. The following actions target Node.js 20 but are being forced to run on Node.js 24: actions/checkout@v4, actions/setup-python@v5. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/",syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0105,2026-08-27T10:53:14.8222797Z,Check App Syntax,build,0.026,failure,IndentationError,unexpected indent,"dependency-test	Set up job	﻿2026-08-27T10:53:14.8222797Z Current runner version: '2.336.0'
dependency-test	Set up job	2026-08-27T10:53:14.8249319Z ##[group]Runner Image Provisioner
dependency-test	Set up job	2026-08-27T10:53:14.8250169Z Hosted Compute Agent
dependency-test	Set up job	2026-08-27T10:53:14.8250771Z Version: 20260819.586
dependency-test	Set up job	2026-08-27T10:53:14.8251584Z Commit: 3cc4a88dfa507ef76119ad1bb3eccc6378bb2b76
dependency-test	Set up job	2026-08-27T10:53:14.8252381Z Build Date: 2026-08-18T23:20:18Z
dependency-test	Set up job	2026-08-27T10:53:14.8253155Z Worker ID: {0282c756-dc1c-47dd-a2ce-baa4701c00c1}
dependency-test	Set up job	2026-08-27T10:53:14.8253899Z Azure Region: eastus2
dependency-test	Set up job	2026-08-27T10:53:14.8254478Z ##[endgroup]
dependency-test	Set up job	2026-08-27T10:53:14.8256288Z ##[group]Operating System
dependency-test	Set up job	2026-08-27T10:53:14.8256995Z Ubuntu
dependency-test	Set up job	2026-08-27T10:53:14.8257617Z 24.04.4
dependency-test	Set up job	2026-08-27T10:53:14.8258168Z LTS
dependency-test	Set up job	2026-08-27T10:53:14.8258714Z ##[endgroup]
dependency-test	Set up job	2026-08-27T10:53:14.8259382Z ##[group]Runner Image
dependency-test	Set up job	2026-08-27T10:53:14.8260058Z Image: ubuntu-24.04
dependency-test	Set up job	2026-08-27T10:53:14.8260685Z Version: 20260823.283.1
dependency-test	Set up job	2026-08-27T10:53:14.8261807Z Included Software: https://github.com/actions/runner-images/blob/ubuntu24/20260823.283/images/ubuntu/Ubuntu2404-Readme.md
dependency-test	Set up job	2026-08-27T10:53:14.8263676Z Image Release: https://github.com/actions/runner-images/releases/tag/ubuntu24%2F20260823.283
dependency-test	Set up job	2026-08-27T10:53:14.8264710Z ##[endgroup]
dependency-test	Set up job	2026-08-27T10:53:14.8266120Z ##[group]GITHUB_TOKEN Permissions
dependency-test	Set up job	2026-08-27T10:53:14.8268638Z Contents: read
dependency-test	Set up job	2026-08-27T10:53:14.8269367Z Metadata: read
dependency-test	Set up job	2026-08-27T10:53:14.8270048Z Packages: read
dependency-test	Set up job	2026-08-27T10:53:14.8270697Z ##[endgroup]
dependency-test	Set up job	2026-08-27T10:53:14.8273171Z Secret source: Actions
dependency-test	Set up job	2026-08-27T10:53:14.8274478Z Prepare workflow directory
dependency-test	Set up job	2026-08-27T10:53:14.8600881Z Prepare all required actions
dependency-test	Set up job	2026-08-27T10:53:14.8648861Z Getting action download info
dependency-test	Set up job	2026-08-27T10:53:15.0903928Z Download action repository 'actions/checkout@v4' (SHA:11d5960a326750d5838078e36cf38b85af677262)
dependency-test	Set up job	2026-08-27T10:53:15.1878010Z Download action repository 'actions/setup-python@v5' (SHA:a26af69be951a213d495a4c3e4e4022e16d87065)
dependency-test	Set up job	2026-08-27T10:53:15.3721807Z Complete job name: dependency-test
dependency-test	Checkout Repository	﻿2026-08-27T10:53:15.4451093Z Node 20 is being deprecated. This workflow is running with Node 24 by default. If you need to temporarily use Node 20, you can set the ACTIONS_ALLOW_USE_UNSECURE_NODE_VERSION=true environment variable. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/
dependency-test	Checkout Repository	2026-08-27T10:53:15.4460318Z ##[group]Run actions/checkout@v4
dependency-test	Checkout Repository	2026-08-27T10:53:15.4461042Z with:
dependency-test	Checkout Repository	2026-08-27T10:53:15.4461552Z   repository: DhruvHegde/dependency-error-repo
dependency-test	Checkout Repository	2026-08-27T10:53:15.4465576Z   token: ***
dependency-test	Checkout Repository	2026-08-27T10:53:15.4466024Z   ssh-strict: true
dependency-test	Checkout Repository	2026-08-27T10:53:15.4466474Z   ssh-user: git
dependency-test	Checkout Repository	2026-08-27T10:53:15.4466923Z   persist-credentials: true
dependency-test	Checkout Repository	2026-08-27T10:53:15.4467410Z   clean: true
dependency-test	Checkout Repository	2026-08-27T10:53:15.4467856Z   sparse-checkout-cone-mode: true
dependency-test	Checkout Repository	2026-08-27T10:53:15.4468377Z   fetch-depth: 1
dependency-test	Checkout Repository	2026-08-27T10:53:15.4468803Z   fetch-tags: false
dependency-test	Checkout Repository	2026-08-27T10:53:15.4469238Z   show-progress: true
dependency-test	Checkout Repository	2026-08-27T10:53:15.4469679Z   lfs: false
dependency-test	Checkout Repository	2026-08-27T10:53:15.4470144Z   submodules: false
dependency-test	Checkout Repository	2026-08-27T10:53:15.4470647Z   set-safe-directory: true
dependency-test	Checkout Repository	2026-08-27T10:53:15.4471152Z   allow-unsafe-pr-checkout: false
dependency-test	Checkout Repository	2026-08-27T10:53:15.4471867Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:15.5485566Z Syncing repository: DhruvHegde/dependency-error-repo
dependency-test	Checkout Repository	2026-08-27T10:53:15.5487954Z ##[group]Getting Git version info
dependency-test	Checkout Repository	2026-08-27T10:53:15.5489272Z Working directory is '/home/runner/work/dependency-error-repo/dependency-error-repo'
dependency-test	Checkout Repository	2026-08-27T10:53:15.5491010Z [command]/usr/bin/git version
dependency-test	Checkout Repository	2026-08-27T10:53:15.5562144Z git version 2.55.0
dependency-test	Checkout Repository	2026-08-27T10:53:15.5585322Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:15.5600322Z Temporarily overriding HOME='/home/runner/work/_temp/c825bffb-22b9-4e3b-9a38-fbdfb89e5ade' before making global git config changes
dependency-test	Checkout Repository	2026-08-27T10:53:15.5620518Z Adding repository directory to the temporary git global config as a safe directory
dependency-test	Checkout Repository	2026-08-27T10:53:15.5622899Z [command]/usr/bin/git config --global --add safe.directory /home/runner/work/dependency-error-repo/dependency-error-repo
dependency-test	Checkout Repository	2026-08-27T10:53:15.5683559Z Deleting the contents of '/home/runner/work/dependency-error-repo/dependency-error-repo'
dependency-test	Checkout Repository	2026-08-27T10:53:15.5689719Z ##[group]Initializing the repository
dependency-test	Checkout Repository	2026-08-27T10:53:15.5695317Z [command]/usr/bin/git init /home/runner/work/dependency-error-repo/dependency-error-repo
dependency-test	Checkout Repository	2026-08-27T10:53:15.5797260Z hint: Using 'master' as the name for the initial branch. This default branch name
dependency-test	Checkout Repository	2026-08-27T10:53:15.5798745Z hint: will change to ""main"" in Git 3.0. To configure the initial branch name
dependency-test	Checkout Repository	2026-08-27T10:53:15.5799937Z hint: to use in all of your new repositories, which will suppress this warning,
dependency-test	Checkout Repository	2026-08-27T10:53:15.5800882Z hint: call:
dependency-test	Checkout Repository	2026-08-27T10:53:15.5801511Z hint:
dependency-test	Checkout Repository	2026-08-27T10:53:15.5802296Z hint: 	git config --global init.defaultBranch <name>
dependency-test	Checkout Repository	2026-08-27T10:53:15.5803119Z hint:
dependency-test	Checkout Repository	2026-08-27T10:53:15.5803960Z hint: Names commonly chosen instead of 'master' are 'main', 'trunk' and
dependency-test	Checkout Repository	2026-08-27T10:53:15.5805284Z hint: 'development'. The just-created branch can be renamed via this command:
dependency-test	Checkout Repository	2026-08-27T10:53:15.5806253Z hint:
dependency-test	Checkout Repository	2026-08-27T10:53:15.5806906Z hint: 	git branch -m <name>
dependency-test	Checkout Repository	2026-08-27T10:53:15.5807595Z hint:
dependency-test	Checkout Repository	2026-08-27T10:53:15.5808417Z hint: Disable this message with ""git config set advice.defaultBranchName false""
dependency-test	Checkout Repository	2026-08-27T10:53:15.5813839Z Initialized empty Git repository in /home/runner/work/dependency-error-repo/dependency-error-repo/.git/
dependency-test	Checkout Repository	2026-08-27T10:53:15.5824720Z [command]/usr/bin/git remote add origin https://github.com/DhruvHegde/dependency-error-repo
dependency-test	Checkout Repository	2026-08-27T10:53:15.5877018Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:15.5877835Z ##[group]Disabling automatic garbage collection
dependency-test	Checkout Repository	2026-08-27T10:53:15.5878525Z [command]/usr/bin/git config --local gc.auto 0
dependency-test	Checkout Repository	2026-08-27T10:53:15.5909480Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:15.5910414Z ##[group]Setting up auth
dependency-test	Checkout Repository	2026-08-27T10:53:15.5917010Z [command]/usr/bin/git config --local --name-only --get-regexp core\.sshCommand
dependency-test	Checkout Repository	2026-08-27T10:53:15.5952522Z [command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'core\.sshCommand' && git config --local --unset-all 'core.sshCommand' || :""
dependency-test	Checkout Repository	2026-08-27T10:53:15.6329553Z [command]/usr/bin/git config --local --name-only --get-regexp http\.https\:\/\/github\.com\/\.extraheader
dependency-test	Checkout Repository	2026-08-27T10:53:15.6369583Z [command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'http\.https\:\/\/github\.com\/\.extraheader' && git config --local --unset-all 'http.https://github.com/.extraheader' || :""
dependency-test	Checkout Repository	2026-08-27T10:53:15.6621074Z [command]/usr/bin/git config --local --name-only --get-regexp ^includeIf\.gitdir:
dependency-test	Checkout Repository	2026-08-27T10:53:15.6658806Z [command]/usr/bin/git submodule foreach --recursive git config --local --show-origin --name-only --get-regexp remote.origin.url
dependency-test	Checkout Repository	2026-08-27T10:53:15.6902335Z [command]/usr/bin/git config --local http.https://github.com/.extraheader AUTHORIZATION: basic ***
dependency-test	Checkout Repository	2026-08-27T10:53:15.6943000Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:15.6944073Z ##[group]Fetching the repository
dependency-test	Checkout Repository	2026-08-27T10:53:15.6953162Z [command]/usr/bin/git -c protocol.version=2 fetch --no-tags --prune --no-recurse-submodules --depth=1 origin +d4cc2aff0dde7b471834220833abecefdff6a8a4:refs/remotes/origin/feature/syntax-errors
dependency-test	Checkout Repository	2026-08-27T10:53:15.9723033Z From https://github.com/DhruvHegde/dependency-error-repo
dependency-test	Checkout Repository	2026-08-27T10:53:15.9724710Z  * [new ref]         d4cc2aff0dde7b471834220833abecefdff6a8a4 -> origin/feature/syntax-errors
dependency-test	Checkout Repository	2026-08-27T10:53:15.9728230Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:15.9729371Z ##[group]Determining the checkout info
dependency-test	Checkout Repository	2026-08-27T10:53:15.9731541Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:15.9738466Z [command]/usr/bin/git sparse-checkout disable
dependency-test	Checkout Repository	2026-08-27T10:53:15.9793606Z [command]/usr/bin/git config --local --unset-all extensions.worktreeConfig
dependency-test	Checkout Repository	2026-08-27T10:53:15.9827867Z ##[group]Checking out the ref
dependency-test	Checkout Repository	2026-08-27T10:53:15.9832231Z [command]/usr/bin/git checkout --progress --force -B feature/syntax-errors refs/remotes/origin/feature/syntax-errors
dependency-test	Checkout Repository	2026-08-27T10:53:16.0013731Z Switched to a new branch 'feature/syntax-errors'
dependency-test	Checkout Repository	2026-08-27T10:53:16.0021189Z branch 'feature/syntax-errors' set up to track 'origin/feature/syntax-errors'.
dependency-test	Checkout Repository	2026-08-27T10:53:16.0025262Z ##[endgroup]
dependency-test	Checkout Repository	2026-08-27T10:53:16.0071181Z [command]/usr/bin/git log -1 --format=%H
dependency-test	Checkout Repository	2026-08-27T10:53:16.0099568Z d4cc2aff0dde7b471834220833abecefdff6a8a4
dependency-test	Setup Python	﻿2026-08-27T10:53:16.0382816Z Node 20 is being deprecated. This workflow is running with Node 24 by default. If you need to temporarily use Node 20, you can set the ACTIONS_ALLOW_USE_UNSECURE_NODE_VERSION=true environment variable. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/
dependency-test	Setup Python	2026-08-27T10:53:16.0385674Z ##[group]Run actions/setup-python@v5
dependency-test	Setup Python	2026-08-27T10:53:16.0386200Z with:
dependency-test	Setup Python	2026-08-27T10:53:16.0386611Z   python-version: 3.11
dependency-test	Setup Python	2026-08-27T10:53:16.0387078Z   check-latest: false
dependency-test	Setup Python	2026-08-27T10:53:16.0390693Z   token: ***
dependency-test	Setup Python	2026-08-27T10:53:16.0391135Z   update-environment: true
dependency-test	Setup Python	2026-08-27T10:53:16.0391631Z   allow-prereleases: false
dependency-test	Setup Python	2026-08-27T10:53:16.0392108Z   freethreaded: false
dependency-test	Setup Python	2026-08-27T10:53:16.0392551Z ##[endgroup]
dependency-test	Setup Python	2026-08-27T10:53:16.1723699Z ##[group]Installed versions
dependency-test	Setup Python	2026-08-27T10:53:16.1806452Z (node:2230) [DEP0040] DeprecationWarning: The `punycode` module is deprecated. Please use a userland alternative instead.
dependency-test	Setup Python	2026-08-27T10:53:16.1807995Z (Use `node --trace-deprecation ...` to show where the warning was created)
dependency-test	Setup Python	2026-08-27T10:53:16.1809044Z Successfully set up CPython (3.11.16)
dependency-test	Setup Python	2026-08-27T10:53:16.1810048Z ##[endgroup]
dependency-test	Install Dependencies	﻿2026-08-27T10:53:16.1987939Z ##[group]Run python -m pip install --upgrade pip
dependency-test	Install Dependencies	2026-08-27T10:53:16.1988739Z ^[[36;1mpython -m pip install --upgrade pip^[[0m
dependency-test	Install Dependencies	2026-08-27T10:53:16.1989383Z ^[[36;1mpip install -r requirements.txt^[[0m
dependency-test	Install Dependencies	2026-08-27T10:53:16.2045331Z shell: /usr/bin/bash -e {0}
dependency-test	Install Dependencies	2026-08-27T10:53:16.2045893Z env:
dependency-test	Install Dependencies	2026-08-27T10:53:16.2046427Z   pythonLocation: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Install Dependencies	2026-08-27T10:53:16.2047272Z   PKG_CONFIG_PATH: /opt/hostedtoolcache/Python/3.11.16/x64/lib/pkgconfig
dependency-test	Install Dependencies	2026-08-27T10:53:16.2048088Z   Python_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Install Dependencies	2026-08-27T10:53:16.2048807Z   Python2_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Install Dependencies	2026-08-27T10:53:16.2049556Z   Python3_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Install Dependencies	2026-08-27T10:53:16.2050326Z   LD_LIBRARY_PATH: /opt/hostedtoolcache/Python/3.11.16/x64/lib
dependency-test	Install Dependencies	2026-08-27T10:53:16.2050974Z ##[endgroup]
dependency-test	Install Dependencies	2026-08-27T10:53:16.8010728Z Requirement already satisfied: pip in /opt/hostedtoolcache/Python/3.11.16/x64/lib/python3.11/site-packages (26.2.1)
dependency-test	Install Dependencies	2026-08-27T10:53:17.3673347Z Collecting pytest (from -r requirements.txt (line 1))
dependency-test	Install Dependencies	2026-08-27T10:53:17.4250054Z   Downloading pytest-9.1.1-py3-none-any.whl.metadata (7.6 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.4407828Z Collecting iniconfig>=1.0.1 (from pytest->-r requirements.txt (line 1))
dependency-test	Install Dependencies	2026-08-27T10:53:17.4481284Z   Downloading iniconfig-2.3.0-py3-none-any.whl.metadata (2.5 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.4657837Z Collecting packaging>=22 (from pytest->-r requirements.txt (line 1))
dependency-test	Install Dependencies	2026-08-27T10:53:17.4732945Z   Downloading packaging-26.3-py3-none-any.whl.metadata (3.5 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.4881688Z Collecting pluggy<2,>=1.5 (from pytest->-r requirements.txt (line 1))
dependency-test	Install Dependencies	2026-08-27T10:53:17.4954738Z   Downloading pluggy-1.6.0-py3-none-any.whl.metadata (4.8 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.5234604Z Collecting pygments>=2.7.2 (from pytest->-r requirements.txt (line 1))
dependency-test	Install Dependencies	2026-08-27T10:53:17.5307374Z   Downloading pygments-2.21.0-py3-none-any.whl.metadata (2.5 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.5424467Z Downloading pytest-9.1.1-py3-none-any.whl (386 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.5752427Z Downloading pluggy-1.6.0-py3-none-any.whl (20 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.5843707Z Downloading iniconfig-2.3.0-py3-none-any.whl (7.5 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.5933395Z Downloading packaging-26.3-py3-none-any.whl (129 kB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.6035710Z Downloading pygments-2.21.0-py3-none-any.whl (1.3 MB)
dependency-test	Install Dependencies	2026-08-27T10:53:17.6252934Z    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.3/1.3 MB 70.2 MB/s  0:00:00
dependency-test	Install Dependencies	2026-08-27T10:53:17.6697438Z Installing collected packages: pygments, pluggy, packaging, iniconfig, pytest
dependency-test	Install Dependencies	2026-08-27T10:53:18.6380262Z 
dependency-test	Install Dependencies	2026-08-27T10:53:18.6390208Z Successfully installed iniconfig-2.3.0 packaging-26.3 pluggy-1.6.0 pygments-2.21.0 pytest-9.1.1
dependency-test	Check App Syntax	﻿2026-08-27T10:53:18.6919191Z ##[group]Run python -c ""import app""
dependency-test	Check App Syntax	2026-08-27T10:53:18.6919624Z ^[[36;1mpython -c ""import app""^[[0m
dependency-test	Check App Syntax	2026-08-27T10:53:18.6962766Z shell: /usr/bin/bash -e {0}
dependency-test	Check App Syntax	2026-08-27T10:53:18.6963100Z env:
dependency-test	Check App Syntax	2026-08-27T10:53:18.6963424Z   pythonLocation: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:53:18.6963923Z   PKG_CONFIG_PATH: /opt/hostedtoolcache/Python/3.11.16/x64/lib/pkgconfig
dependency-test	Check App Syntax	2026-08-27T10:53:18.6964406Z   Python_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:53:18.6964838Z   Python2_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:53:18.6965389Z   Python3_ROOT_DIR: /opt/hostedtoolcache/Python/3.11.16/x64
dependency-test	Check App Syntax	2026-08-27T10:53:18.6965859Z   LD_LIBRARY_PATH: /opt/hostedtoolcache/Python/3.11.16/x64/lib
dependency-test	Check App Syntax	2026-08-27T10:53:18.6966253Z ##[endgroup]
dependency-test	Check App Syntax	2026-08-27T10:53:18.7141885Z Traceback (most recent call last):
dependency-test	Check App Syntax	2026-08-27T10:53:18.7149271Z   File ""<string>"", line 1, in <module>
dependency-test	Check App Syntax	2026-08-27T10:53:18.7150091Z   File ""/home/runner/work/dependency-error-repo/dependency-error-repo/app.py"", line 6
dependency-test	Check App Syntax	2026-08-27T10:53:18.7150638Z     y = 2
dependency-test	Check App Syntax	2026-08-27T10:53:18.7150933Z IndentationError: unexpected indent
dependency-test	Check App Syntax	2026-08-27T10:53:18.7179431Z ##[error]Process completed with exit code 1.
dependency-test	Post Checkout Repository	﻿2026-08-27T10:53:18.7324865Z Node 20 is being deprecated. This workflow is running with Node 24 by default. If you need to temporarily use Node 20, you can set the ACTIONS_ALLOW_USE_UNSECURE_NODE_VERSION=true environment variable. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.7326387Z Post job cleanup.
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8171470Z [command]/usr/bin/git version
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8216009Z git version 2.55.0
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8256182Z Temporarily overriding HOME='/home/runner/work/_temp/95538d76-acb1-4fde-9b2e-c8527f8d3011' before making global git config changes
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8257635Z Adding repository directory to the temporary git global config as a safe directory
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8262005Z [command]/usr/bin/git config --global --add safe.directory /home/runner/work/dependency-error-repo/dependency-error-repo
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8304347Z [command]/usr/bin/git config --local --name-only --get-regexp core\.sshCommand
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8367611Z [command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'core\.sshCommand' && git config --local --unset-all 'core.sshCommand' || :""
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8647905Z [command]/usr/bin/git config --local --name-only --get-regexp http\.https\:\/\/github\.com\/\.extraheader
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8679626Z http.https://github.com/.extraheader
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8692241Z [command]/usr/bin/git config --local --unset-all http.https://github.com/.extraheader
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.8731055Z [command]/usr/bin/git submodule foreach --recursive sh -c ""git config --local --name-only --get-regexp 'http\.https\:\/\/github\.com\/\.extraheader' && git config --local --unset-all 'http.https://github.com/.extraheader' || :""
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.9007737Z [command]/usr/bin/git config --local --name-only --get-regexp ^includeIf\.gitdir:
dependency-test	Post Checkout Repository	2026-08-27T10:53:18.9060809Z [command]/usr/bin/git submodule foreach --recursive git config --local --show-origin --name-only --get-regexp remote.origin.url
dependency-test	Complete job	﻿2026-08-27T10:53:18.9491729Z Cleaning up orphan processes
dependency-test	Complete job	2026-08-27T10:53:18.9774044Z ##[warning]Node.js 20 is deprecated. The following actions target Node.js 20 but are being forced to run on Node.js 24: actions/checkout@v4, actions/setup-python@v5. For more information see: https://github.blog/changelog/2025-09-19-deprecation-of-node-20-on-github-actions-runners/",syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0106,2026-08-27T10:53:36.4906453Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,"dependency-test	Set up job	﻿2026-08-27T10:53:36.4906453Z Current runner version: '2.336.0'
dependency-test	Set up job	2026-08-27T10:53:36.4932810Z ##[group]Runner Image Provisioner
dependency-test	Set up job	2026-08-27T10:53:36.4933800Z Hosted Compute Agent
dependency-test	Set up job	2026-08-27T10:53:36.4934426Z Version: 20260819.586
dependency-test	Set up job	2026-08-27T10:53:36.4935125Z Commit: 3cc4a88dfa507ef76119ad1bb3eccc6378bb2b76
dependency-test	Set up job	2026-08-27T10:53:36.4936003Z Build Date: 2026-08-18T23:20:18Z
dependency-test	Set up job	2026-08-27T10:53:36.4936701Z Worker ID: {f9916bc0-50f1-4af6-ad26-531f8cf41654}
dependency-test	Set up job	2026-08-27T10:53:36.4937458Z Azure Region: westus
dependency-test	Set up job	2026-08-27T10:53:36.4938041Z ##[endgroup]
dependency-test	Set up job	2026-08-27T10:53:36.4939854Z ##[group]Operating System
dependency-test	Set up job	2026-08-27T10:53:36.4940757Z Ubuntu
dependency-test	Set up job	2026-08-27T10:53:36.4941299Z 24.04.4
dependency-test	Set up job	2026-08-27T10:53:36.4941793Z LTS
dependency-test	Set up job	2026-08-27T10:53:36.4942384Z ##[endgroup]
dependency-test	Set up job	2026-08-27T10:53:36.4943013Z ##[group]Runner Image
